"player_id","player_name","team","position","age","performance_score","match_id","competition","match_date","home_team","away_team","score_home","score_away","match_result"
"165143","Martim Neto","Elche CF","Central Midfield","22","104.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"165143","Martim Neto","Elche CF","Central Midfield","22","104.5","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"137485","Germán Valera","Elche CF","Right Winger","23","103","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"137485","Germán Valera","Elche CF","Right Winger","23","103","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"117813","Léo Pétrot","Elche CF","Left-Back","28","95.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"117813","Léo Pétrot","Elche CF","Left-Back","28","95.5","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"4098","Rafael Mir","Elche CF","Centre-Forward","28","95.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"4098","Rafael Mir","Elche CF","Centre-Forward","28","95.5","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"1760","André Silva","Elche CF","Centre-Forward","29","94","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"1760","André Silva","Elche CF","Centre-Forward","29","94","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"23810","Matías Dituro","Elche CF","Goalkeeper","38","80.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"23810","Matías Dituro","Elche CF","Goalkeeper","38","80.5","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"175982","Alejandro Iturbe","Elche CF","Goalkeeper","21","106","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"175982","Alejandro Iturbe","Elche CF","Goalkeeper","21","106","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"32453","Jairo Izquierdo","Elche CF","Defence","31","91","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"32453","Jairo Izquierdo","Elche CF","Defence","31","91","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"33318","Pedro Bigas","Elche CF","Defence","35","85","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"33318","Pedro Bigas","Elche CF","Defence","35","85","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"33516","Bambo Diaby","Elche CF","Defence","27","97","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"33516","Bambo Diaby","Elche CF","Defence","27","97","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"123212","David Affengruber","Elche CF","Defence","24","101.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"123212","David Affengruber","Elche CF","Defence","24","101.5","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"151557","Víctor Chust","Elche CF","Defence","25","100","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"151557","Víctor Chust","Elche CF","Defence","25","100","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"172388","John Chetauya","Elche CF","Defence","25","100","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"172388","John Chetauya","Elche CF","Defence","25","100","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"211835","Álvaro Núñez","Elche CF","Defence","25","100","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"211835","Álvaro Núñez","Elche CF","Defence","25","100","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"273557","Albert Niculaesei","Elche CF","Defence","17","112","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"273557","Albert Niculaesei","Elche CF","Defence","17","112","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"32052","Aleix Febas","Elche CF","Midfield","29","94","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"32052","Aleix Febas","Elche CF","Midfield","29","94","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"32281","Josán Fernández","Elche CF","Midfield","35","85","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"32281","Josán Fernández","Elche CF","Midfield","35","85","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"159647","Marc Aguado","Elche CF","Midfield","25","100","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"159647","Marc Aguado","Elche CF","Midfield","25","100","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"170459","Federico Redondo","Elche CF","Midfield","22","104.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"170459","Federico Redondo","Elche CF","Midfield","22","104.5","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"189617","Rodrigo Mendoza","Elche CF","Midfield","20","107.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"189617","Rodrigo Mendoza","Elche CF","Midfield","20","107.5","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"246442","Rafa Núñez","Elche CF","Midfield","23","103","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"246442","Rafa Núñez","Elche CF","Midfield","23","103","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"284047","Antonio Martínez","Elche CF","Midfield","19","109","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"284047","Antonio Martínez","Elche CF","Midfield","19","109","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"137064","Mourad El Ghezouani","Elche CF","Offence","27","97","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"137064","Mourad El Ghezouani","Elche CF","Offence","27","97","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"229141","Ali Houary","Elche CF","Offence","20","107.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"229141","Ali Houary","Elche CF","Offence","20","107.5","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"229143","Adam","Elche CF","Offence","19","109","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"229143","Adam","Elche CF","Offence","19","109","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"206810","Yago Santiago","Elche CF","Left Winger","22","104.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"206810","Yago Santiago","Elche CF","Left Winger","22","104.5","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"189369","Alvaro Rodriguez","Elche CF","Centre-Forward","21","106","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"189369","Alvaro Rodriguez","Elche CF","Centre-Forward","21","106","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"165143","Martim Neto","Elche CF","Central Midfield","22","104.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"165143","Martim Neto","Elche CF","Central Midfield","22","104.5","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"137485","Germán Valera","Elche CF","Right Winger","23","103","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"137485","Germán Valera","Elche CF","Right Winger","23","103","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"117813","Léo Pétrot","Elche CF","Left-Back","28","95.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"117813","Léo Pétrot","Elche CF","Left-Back","28","95.5","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"4098","Rafael Mir","Elche CF","Centre-Forward","28","95.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"4098","Rafael Mir","Elche CF","Centre-Forward","28","95.5","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"1760","André Silva","Elche CF","Centre-Forward","29","94","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"1760","André Silva","Elche CF","Centre-Forward","29","94","544222","La Liga","2025-08-23 18:30:00+01","Club Atlético de Madrid","Elche CF","1","1","Draw"
"8197","Adrián","Real Betis Balompié","Goalkeeper","38","80.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"8197","Adrián","Real Betis Balompié","Goalkeeper","38","80.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"32695","Pau López","Real Betis Balompié","Goalkeeper","30","92.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"32695","Pau López","Real Betis Balompié","Goalkeeper","30","92.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"100130","Álvaro Vallés Rosa","Real Betis Balompié","Goalkeeper","28","95.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"100130","Álvaro Vallés Rosa","Real Betis Balompié","Goalkeeper","28","95.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"180215","Fran Vieites","Real Betis Balompié","Goalkeeper","26","98.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"180215","Fran Vieites","Real Betis Balompié","Goalkeeper","26","98.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"171526","Rudy Kohon","Real Betis Balompié","Defence","21","106","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"171526","Rudy Kohon","Real Betis Balompié","Defence","21","106","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"179155","Valentín Gómez","Real Betis Balompié","Defence","22","104.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"179155","Valentín Gómez","Real Betis Balompié","Defence","22","104.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"203505","Félix Martí","Real Betis Balompié","Defence","21","106","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"203505","Félix Martí","Real Betis Balompié","Defence","21","106","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"272694","Ángel Ortiz","Real Betis Balompié","Defence","21","106","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"272694","Ángel Ortiz","Real Betis Balompié","Defence","21","106","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"244303","Mawuli Mensah","Real Betis Balompié","Midfield","21","106","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"244303","Mawuli Mensah","Real Betis Balompié","Midfield","21","106","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"285050","Iván Corralejo","Real Betis Balompié","Midfield","18","110.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"285050","Iván Corralejo","Real Betis Balompié","Midfield","18","110.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"175941","Abdessamad Ezzalzouli","Real Betis Balompié","Offence","23","103","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"175941","Abdessamad Ezzalzouli","Real Betis Balompié","Offence","23","103","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"213268","Ezequiel Ávila","Real Betis Balompié","Offence","31","91","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"213268","Ezequiel Ávila","Real Betis Balompié","Offence","31","91","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"261187","Yanis","Real Betis Balompié","Offence","20","107.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"261187","Yanis","Real Betis Balompié","Offence","20","107.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"274546","Pablo García","Real Betis Balompié","Offence","19","109","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"274546","Pablo García","Real Betis Balompié","Offence","19","109","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"128731","Rodrigo Riquelme","Real Betis Balompié","Left Winger","25","100","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"128731","Rodrigo Riquelme","Real Betis Balompié","Left Winger","25","100","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"33117","Pablo Fornals","Real Betis Balompié","Attacking Midfield","29","94","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"33117","Pablo Fornals","Real Betis Balompié","Attacking Midfield","29","94","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"33045","Aitor Ruibal","Real Betis Balompié","Right-Back","29","94","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"33045","Aitor Ruibal","Real Betis Balompié","Right-Back","29","94","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"33038","Bartra","Real Betis Balompié","Centre-Back","34","86.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"33038","Bartra","Real Betis Balompié","Centre-Back","34","86.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"33037","Júnior Firpo","Real Betis Balompié","Left-Back","29","94","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"33037","Júnior Firpo","Real Betis Balompié","Left-Back","29","94","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"32710","Marc Roca","Real Betis Balompié","Defensive Midfield","28","95.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"32710","Marc Roca","Real Betis Balompié","Defensive Midfield","28","95.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"32415","Cucho Hernández","Real Betis Balompié","Centre-Forward","26","98.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"32415","Cucho Hernández","Real Betis Balompié","Centre-Forward","26","98.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"21583","Cédric Bakambu","Real Betis Balompié","Centre-Forward","34","86.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"21583","Cédric Bakambu","Real Betis Balompié","Centre-Forward","34","86.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"7783","Héctor Bellerín","Real Betis Balompié","Right-Back","30","92.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"7783","Héctor Bellerín","Real Betis Balompié","Right-Back","30","92.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"3216","Giovani Lo Celso","Real Betis Balompié","Central Midfield","29","94","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"3216","Giovani Lo Celso","Real Betis Balompié","Central Midfield","29","94","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"1745","Ricardo Rodriguez","Real Betis Balompié","Left-Back","33","88","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"1745","Ricardo Rodriguez","Real Betis Balompié","Left-Back","33","88","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"66","Isco","Real Betis Balompié","Attacking Midfield","33","88","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"66","Isco","Real Betis Balompié","Attacking Midfield","33","88","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"9","Diego Llorente","Real Betis Balompié","Centre-Back","32","89.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"9","Diego Llorente","Real Betis Balompié","Centre-Back","32","89.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"212861","Sergi Altimira","Real Betis Balompié","Central Midfield","24","101.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"212861","Sergi Altimira","Real Betis Balompié","Central Midfield","24","101.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"190558","Nobel Mendy","Real Betis Balompié","Centre-Back","21","106","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"190558","Nobel Mendy","Real Betis Balompié","Centre-Back","21","106","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"189529","Dani Perez","Real Betis Balompié","Attacking Midfield","20","107.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"189529","Dani Perez","Real Betis Balompié","Attacking Midfield","20","107.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"179141","Nelson Deossa","Real Betis Balompié","Central Midfield","25","100","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"179141","Nelson Deossa","Real Betis Balompié","Central Midfield","25","100","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"138031","Natan","Real Betis Balompié","Centre-Back","24","101.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"138031","Natan","Real Betis Balompié","Centre-Back","24","101.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"8197","Adrián","Real Betis Balompié","Goalkeeper","38","80.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"8197","Adrián","Real Betis Balompié","Goalkeeper","38","80.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"32695","Pau López","Real Betis Balompié","Goalkeeper","30","92.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"32695","Pau López","Real Betis Balompié","Goalkeeper","30","92.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"100130","Álvaro Vallés Rosa","Real Betis Balompié","Goalkeeper","28","95.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"100130","Álvaro Vallés Rosa","Real Betis Balompié","Goalkeeper","28","95.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"180215","Fran Vieites","Real Betis Balompié","Goalkeeper","26","98.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"180215","Fran Vieites","Real Betis Balompié","Goalkeeper","26","98.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"171526","Rudy Kohon","Real Betis Balompié","Defence","21","106","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"171526","Rudy Kohon","Real Betis Balompié","Defence","21","106","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"179155","Valentín Gómez","Real Betis Balompié","Defence","22","104.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"179155","Valentín Gómez","Real Betis Balompié","Defence","22","104.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"203505","Félix Martí","Real Betis Balompié","Defence","21","106","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"203505","Félix Martí","Real Betis Balompié","Defence","21","106","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"272694","Ángel Ortiz","Real Betis Balompié","Defence","21","106","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"272694","Ángel Ortiz","Real Betis Balompié","Defence","21","106","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"244303","Mawuli Mensah","Real Betis Balompié","Midfield","21","106","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"244303","Mawuli Mensah","Real Betis Balompié","Midfield","21","106","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"285050","Iván Corralejo","Real Betis Balompié","Midfield","18","110.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"285050","Iván Corralejo","Real Betis Balompié","Midfield","18","110.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"175941","Abdessamad Ezzalzouli","Real Betis Balompié","Offence","23","103","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"175941","Abdessamad Ezzalzouli","Real Betis Balompié","Offence","23","103","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"213268","Ezequiel Ávila","Real Betis Balompié","Offence","31","91","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"213268","Ezequiel Ávila","Real Betis Balompié","Offence","31","91","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"261187","Yanis","Real Betis Balompié","Offence","20","107.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"261187","Yanis","Real Betis Balompié","Offence","20","107.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"274546","Pablo García","Real Betis Balompié","Offence","19","109","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"274546","Pablo García","Real Betis Balompié","Offence","19","109","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"128731","Rodrigo Riquelme","Real Betis Balompié","Left Winger","25","100","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"128731","Rodrigo Riquelme","Real Betis Balompié","Left Winger","25","100","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"33117","Pablo Fornals","Real Betis Balompié","Attacking Midfield","29","94","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"33117","Pablo Fornals","Real Betis Balompié","Attacking Midfield","29","94","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"33045","Aitor Ruibal","Real Betis Balompié","Right-Back","29","94","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"33045","Aitor Ruibal","Real Betis Balompié","Right-Back","29","94","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"33038","Bartra","Real Betis Balompié","Centre-Back","34","86.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"33038","Bartra","Real Betis Balompié","Centre-Back","34","86.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"33037","Júnior Firpo","Real Betis Balompié","Left-Back","29","94","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"33037","Júnior Firpo","Real Betis Balompié","Left-Back","29","94","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"32710","Marc Roca","Real Betis Balompié","Defensive Midfield","28","95.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"32710","Marc Roca","Real Betis Balompié","Defensive Midfield","28","95.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"32415","Cucho Hernández","Real Betis Balompié","Centre-Forward","26","98.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
"32415","Cucho Hernández","Real Betis Balompié","Centre-Forward","26","98.5","544225","La Liga","2025-08-22 20:30:00+01","Real Betis Balompié","Deportivo Alavés","1","0","Win"
"21583","Cédric Bakambu","Real Betis Balompié","Centre-Forward","34","86.5","544217","La Liga","2025-08-18 20:00:00+01","Elche CF","Real Betis Balompié","1","1","Draw"
